0.001,1
0.0015,1
0.002,1
0.003,1
0.004,1
0.005,1
0.006,1
0.008,0.999832
0.01,0.989329
0.015,0.795509
0.02,0.592514
0.03,0.420322
0.04,0.363623
0.05,0.337266
0.06,0.321239
0.08,0.300658
0.1,0.285956
0.15,0.25944
0.2,0.239809
0.3,0.211742
0.4,0.191847
0.5,0.176775
0.6,0.164629
0.8,0.146117
1,0.132393
1.25,0.119284
1.5,0.109157
2,0.0943352
3,0.0762084
4,0.0653743
5,0.0581264
6,0.0529511
8,0.0460786
10,0.0417259
15,0.0358053
20,0.032901
